 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
12101701;"KOR?SIA ´MONT VENTOUXª";"18 euros";"0";"0";"";"";"2023-10-19 00:00:00.0";"2023-10-22 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b89fca3bbe7aa810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contempor·nea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/DanzaBaile";"";
12106554;"La bella m˙sica del salÛn";"";"1";"0";"";"";"2023-10-28 00:00:00.0";"2023-10-28 23:59:00.0";"19:00";"Ensemble de la Orquesta MartÌn i Soler   'La bella m˙sica de salÛn'   Programa   I Parte     Danza H˙ngara n∫ 5 J. Brahms Voces de Primavera J. Strauss Intermezzo 'Cavalleria Rusticana' P. Mascagnni Annen Polka J. Strauss Escenas de niÒos R, Schumann Ave MarÌa D. 839 F. Schubert El Danubio azul J. Strauss  II Parte  Peer Gynt E. Grieg Salut d?amor E. Grieg L?Arlesienne G. Bizet El cascanueces P. Tchaikosky Barcarola J. Offenbach Marcha Radeztky J. Strauss  Flauta: Salvador Requena   Clarinete: Jes˙s M™ Herrero   ViolÌn: VÌctor Arriola   Contrabajo: VÌctor Retuerta   Piano: Celia Laguna";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=308663d8c9bca810VgnVCM2000001f4a900aRCRD";"III Ciclo de Conciertos  de OtoÒo 2023 Villa de Vallecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d0363d8c9bca810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Zazuar (Villa de Vallecas)";"1";"CALLE";"ZAZUAR";"4";"VILLA DE VALLECAS";"SANTA EUGENIA";"28031";"448550";"4470424";"40.38281899948726";"-3.606140062044455";"/contenido/actividades/Musica";"";
12117573;"La calle de Javier";"";"1";"0";"";"";"2023-10-06 00:00:00.0";"2023-10-06 23:59:00.0";"21:30";"AutÈntica noche de los 80 con los temas m·s importantes del pop-rock espaÒol de los 80 y m·s..... siempre con la pretensiÛn de que el concierto sea divertido y una fiesta....";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fe32e188edea810VgnVCM1000001d4a900aRCRD";"Ciclo Barajas es M˙sica: Pop 80-90. Conciertos en directo al aire Libre";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=db332e188edea810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e5068540e41c010VgnVCM2000000c205a0aRCRD";"Centro Cultural Gloria Fuertes (Barajas)";"1";"AVENIDA";"LOGRO&amp;Ntilde;O";"179";"BARAJAS";"CORRALEJOS";"28042";"449666";"4479054";"40.4606308732073";"-3.59366944150524";"/contenido/actividades/Musica";"";
12112912;"La cenicienta";"";"1";"0";"";"";"2023-10-14 00:00:00.0";"2023-10-14 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=db35921f78ada810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38ef0a47f441f010VgnVCM2000000c205a0aRCRD";"Junta Municipal del Distrito de Usera";"1";"AVENIDA";"RAFAELA YBARRA";"41";"USERA";"PRADOLONGO";"28026";"439670";"4470445";"40.38241253009179";"-3.7107515747822353";"/contenido/actividades/Musica";"/usuario/NiÒos";
12121371;"La ciudad de las estrellas.";"";"1";"0";"";"";"2023-11-04 00:00:00.0";"2023-11-04 23:59:00.0";"18:00";"Cine. Mia (Emma Stone), una joven aspirante a actriz que trabaja como camarera mientras acude a castings, y Sebastian (Ryan Gosling), un pianista de jazz que se gana la vida tocando en sÛrdidos tugurios, se enamoran, pero su gran ambiciÛn por llegar a la cima en sus carreras artÌsticas amenaza con separarlos. DuraciÛn: 127 minutos. Apto para todo p˙blico.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=91b392f3fd9fa810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6c875993dc63110VgnVCM1000000b205a0aRCRD";"Centro Cultural Las Californias (Retiro)";"1";"CALLE";"LUIS PEIDRO";"2";"RETIRO";"ADELFAS";"28007";"442812";"4472042";"40.397021560779024";"-3.6738766514153163";"";"";
12110008;"La cordobesa";"";"1";"0";"";"";"2023-10-07 00:00:00.0";"2023-10-07 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7748a738045da810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e6773d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural GarcÌa Lorca (Carabanchel)";"1";"CALLE";"EUGENIA DE MONTIJO";"105";"CARABANCHEL";"BUENAVISTA";"28044";"436243";"4469562";"40.37420290010211";"-3.7510337449848636";"/contenido/actividades/Musica";"";
12106227;"La Dehesa en guerra: un momento crucial en la historia";"";"1";"0";"";"";"2023-10-07 00:00:00.0";"2023-10-07 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c666c44de9ca810VgnVCM2000001f4a900aRCRD";"La Dehesa en guerra: un momento crucial en la historia";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d13ee09e2a46810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a956fc79622ef010VgnVCM2000000c205a0aRCRD";"Centro de EducaciÛn Ambiental de Dehesa de la Villa";"1";"PARQUE";"DEHESA DE LA VILLA";"0";"MONCLOA-ARAVACA";"";"28039";"439102";"4478967";"40.45914104116349";"-3.718270563679269";"/contenido/actividades/ExcursionesItinerariosVisitas";"";
12124267;"La desapariciÛn de Julia";"";"1";"0";"";"";"2023-11-25 00:00:00.0";"2023-11-25 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=31b2383d9befa810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b9a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Orcasur (Usera)";"1";"PLAZA";"PUEBLO";"2";"USERA";"ORCASUR";"28041";"440472";"4468702";"40.366772166148415";"-3.70113521931168";"/contenido/actividades/TeatroPerformance";"";
12007674;"La Distancia entre A y B es la misma que entre B y A";"";"1";"1";"M,X,J,V,S,D";"";"2023-06-08 00:00:00.0";"2024-06-08 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b33d5497f2bf7810VgnVCM1000001d4a900aRCRD";"La Distancia entre A y B es la misma que entre B y A";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2e7c0fe1eaf7810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=84a55c2cdc41c010VgnVCM2000000c205a0aRCRD";"Museo de Arte Contempor·neo de Madrid";"1,6";"CALLE";"CONDE DUQUE";"9";"CENTRO";"CENTRO";"28015";"439723";"4475437";"40.42737760210632";"-3.7106116887809817";"/contenido/actividades/Exposiciones";"";
12120119;"La emociÛn de leer y escribir sobre detectives";"Entrada libre hasta completar aforo";"0";"0";"";"";"2023-10-21 00:00:00.0";"2023-10-21 23:59:00.0";"13:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=27020982035fa810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD";"Casa del Lector";"3";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"";"";
12114958;"La escultura velada";"";"1";"0";"";"";"2023-10-09 00:00:00.0";"2023-10-09 23:59:00.0";"19:00";"Ponente: Isabel C·mara. Edad recomendada: a partir de 16 aÒos. DuraciÛn: 60 minutos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=df07d1b058bda810VgnVCM1000001d4a900aRCRD";"Arte para el pueblo. Las misiones pedagÛgicas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b1608489c3db7810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20a43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Alberto S·nchez (Puente de Vallecas)";"1";"CALLE";"RISCO DE PELOCHE";"14";"PUENTE DE VALLECAS";"NUMANCIA";"28038";"444360";"4471652";"40.393619022093546";"-3.6556016835101834";"/contenido/actividades/ConferenciasColoquios";"";
12115857;"La espera interminable";"";"1";"0";"";"";"2023-10-18 00:00:00.0";"2023-10-18 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4067fad5dafda810VgnVCM1000001d4a900aRCRD";"MuÒecas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=afb90c47c1c68810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Lope de Vega (Puente de Vallecas)";"1";"CALLE";"CONCEJO DE TEVERGA";"1";"PUENTE DE VALLECAS";"ENTREVIAS";"28053";"442974";"4470850";"40.386296991431074";"-3.671858416387963";"/contenido/actividades/TeatroPerformance";"";
12103724;"La esperanza de las aves";"";"1";"1";"M,X,J,V,S,D";"";"2023-10-01 00:00:00.0";"2023-10-31 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=af401fb9951ba810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de EducaciÛn Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/Exposiciones";"";
12115617;"La Familia Addams 2: La gran escapada (2021)";"";"1";"0";"";"";"2023-10-20 00:00:00.0";"2023-10-20 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21923148f3cda810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb453d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Blasco Ib·Òez (Carabanchel)";"0";"CALLE";"SOLDADO JOSE MARIA REY";"44";"CARABANCHEL";"SAN ISIDRO";"28019";"437813";"4471853";"40.394959912881816";"-3.732764798621339";"/contenido/actividades/CineActividadesAudiovisuales";"/usuario/NiÒos";
12114113;"La Familia Addams (2019)";"";"1";"0";"";"";"2023-10-13 00:00:00.0";"2023-10-13 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b30ee3a81bda810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb453d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Blasco Ib·Òez (Carabanchel)";"0";"CALLE";"SOLDADO JOSE MARIA REY";"44";"CARABANCHEL";"SAN ISIDRO";"28019";"437813";"4471853";"40.394959912881816";"-3.732764798621339";"/contenido/actividades/CineActividadesAudiovisuales";"/usuario/NiÒos";
12121125;"La fortaleza";"";"1";"0";"";"";"2023-11-10 00:00:00.0";"2023-11-10 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6bcab6d199fa810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b9a1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Orcasur (Usera)";"1";"PLAZA";"PUEBLO";"2";"USERA";"ORCASUR";"28041";"440472";"4468702";"40.366772166148415";"-3.70113521931168";"/contenido/actividades/CineActividadesAudiovisuales";"";
12092333;"La gran f·bula del capital";"Gratuito";"0";"1";"L,M,X,J,V,S,D";"";"2023-12-01 00:00:00.0";"2024-04-14 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c2cbd7cb647a810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro de Cultura Contempor·nea Conde Duque";"1";"CALLE";"CONDE DUQUE";"9";"CENTRO";"UNIVERSIDAD";"28015";"439723";"4475438";"40.42739911262292";"-3.710589286287491";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
12103049;"La gran juventud";"";"1";"0";"";"";"2023-10-28 00:00:00.0";"2023-10-28 23:59:00.0";"19:00";"Directora: Valeria Bruni-Tedeschi  No recomendada para menores de 16 aÒos.  A finales de la dÈcada de 1980, Stella, VÌctor, AdËle y Etienne tienen 20 aÒos. Realizan el examen de ingreso a la famosa escuela de interpretaciÛn creada por Patrice ChÈreau y Pierre Romans en el ThÈ‚tre des Amandiers de Nanterre. Lanzados a toda velocidad a la vida, la pasiÛn y el amor. Juntos vivir·n un momento crucial en sus vidas, pero tambiÈn sus primeras grandes tragedias.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8550eacd8acaa810VgnVCM2000001f4a900aRCRD";"Los s·bados de cine. OtoÒo 2023";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0efb1efd696a810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buero Vallejo (San Blas - Canillejas)";"1";"CALLE";"BOLTA—A";"27";"SAN BLAS-CANILLEJAS";"CANILLEJAS";"28022";"448023";"4477305";"40.44477474902185";"-3.6129105844633775";"/contenido/actividades/CineActividadesAudiovisuales";"";
12112829;"La granja";"";"1";"0";"";"";"2023-12-05 00:00:00.0";"2023-12-05 23:59:00.0";"19:00";"Teatro  EvogÌa. Noelia PÈrez    RebeliÛn en la granja  de George Orwell es el primer disparador para plantearse este montaje. Se intenta generar en el p˙blico un di·logo a travÈs de la f·bula y de un lenguaje l˙dico con un elenco de actores y actrices que gobernar·n, o no, a los asistentes.   DuraciÛn 1 hora";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0ad80a639ada810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD";"Centro Cultural Eduardo ⁄rculo (Tetu·n)";"1,6";"PLAZA";"DONOSO";"5";"TETUAN";"ALMENARA";"28029";"440862";"4480048";"40.46900764611639";"-3.697595691925329";"/contenido/actividades/DanzaBaile";"";
12121765;"La hija";"";"1";"0";"";"";"2023-10-09 00:00:00.0";"2023-10-09 23:59:00.0";"17:00";"Tem·tica: responsabilidad.  PresentaciÛn: BenjamÌn Herreros, mÈdico internista.  IntroducciÛn: M™ Jes˙s Pascual, mÈdico. Preventiva y Salud P˙blica.  Coloquio: Manuel MartÌn Cuenca, director de cine y Javier GutiÈrrez, actor.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e290f1e936afa810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906024374356";"-3.6840615387926956";"/contenido/actividades/CineActividadesAudiovisuales";"";
12121315;"La historia interminable";"";"1";"0";"";"";"2023-10-06 00:00:00.0";"2023-10-06 23:59:00.0";"18:00";"Cine. Sinopsis: Escondido en el desv·n de su colegio, Bastian devora durante las horas de clase un libro enigm·tico, 'La historia interminable', que relata la paulatina destrucciÛn del Reino de FantasÌa. Una especie de 'Nada' misteriosa destruye el paÌs y a las criaturas que lo habitan. A medida que avanza en la lectura, Bastian se da cuenta de que la salvaciÛn de FantasÌa depende de Èl; de que consiga entrar dentro del libro. DuraciÛn: 94 minutos. No recomendada para menores de 3 aÒos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c87f92f3fd9fa810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6c875993dc63110VgnVCM1000000b205a0aRCRD";"Centro Cultural Las Californias (Retiro)";"1";"CALLE";"LUIS PEIDRO";"2";"RETIRO";"ADELFAS";"28007";"442812";"4472042";"40.397021560779024";"-3.6738766514153163";"";"";
12096446;"La importancia de la alimentaciÛn en la ansiedad";"";"0";"0";"";"";"2023-10-23 00:00:00.0";"2023-10-23 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f166b6c66d8a810VgnVCM2000001f4a900aRCRD";"La importancia de la alimentaciÛn en la ansiedad";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b4e56b6c66d8a810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Francisco Fatou (Villa de Vallecas)";"1";"CALLE";"MANUEL VELEZ";"10";"VILLA DE VALLECAS";"CASCO H.VALLECAS";"28031";"447107";"4470075";"40.379584618162156";"-3.623110349262379";"/contenido/actividades/ConferenciasColoquios";"";
12103742;"La IncÛgnita del Oso Polar";"";"1";"0";"";"";"2023-10-14 00:00:00.0";"2023-10-14 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=30360694f51ba810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de EducaciÛn Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/ActividadesCalleArteUrbano";"";
12094475;"La Inmortalidad";"";"1";"0";"";"";"2023-10-05 00:00:00.0";"2023-10-05 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed12bb93d238a810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906024374356";"-3.6840615387926956";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
12041943;"La isla del aire";"";"0";"1";"M,X,J,V,S,D";"";"2023-12-08 00:00:00.0";"2024-01-14 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e2032617b2e8810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro EspaÒol";"1,6";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.414828532240946";"-3.700164949543688";"/contenido/actividades/TeatroPerformance";"";
12110798;"La isla imaginada";"";"1";"0";"";"";"2023-10-07 00:00:00.0";"2023-10-07 23:59:00.0";"18:00";"Edad recomendada: a partir de 4 aÒos.  DuraciÛn: 50 minutos.  Sinopsis  El Pirata Patata ha perdido a su tripulaciÛn, y se encuentra sÛlo en una isla desierta, en la que hay un gran tesoro. La peculiaridad de esta isla es que nada de lo que hay se puede ver. °TODO ES INVISIBLE! øQuiz·s los niÒos del p˙blico puedan ayudarlo a encontrar a su tripulaciÛn y el tesoro?";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=07793141346da810VgnVCM2000001f4a900aRCRD";"Calle abierta infantil";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd19388615bc6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0688a0701d0da510VgnVCM1000001d4a900aRCRD";"Auditorio al aire libre. Parque AmÛs Acero";"1";"CALLE";"SIERRA DE ALQUIFE";"20";"PUENTE DE VALLECAS";"SAN DIEGO";"28053";"443462";"4471081";"40.38840792931046";"-3.6661371810507912";"/contenido/actividades/CircoMagia";"/usuario/NiÒos";
12117039;"La lava en los labios";"";"0";"0";"";"";"2023-10-13 00:00:00.0";"2023-10-13 23:59:00.0";"21:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e00a063811ea810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
12121330;"La Magia de Hector.";"";"1";"0";"";"";"2023-10-07 00:00:00.0";"2023-10-07 23:59:00.0";"12:00";"La magia existe. Magia de alta calidad, en la que el p˙blico tendr· la sensaciÛn que existe la magia, juegos de participaciÛn , con libros, luces, m˙sica, mentalismo y muchÌsima variedad de juegos con un toque de humor en la que saldr·s con la sensaciÛn real que la magia existe. DuraciÛn: 60 minutos. No recomendada para menores de 4 aÒos.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7f092f3fd9fa810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6c875993dc63110VgnVCM1000000b205a0aRCRD";"Centro Cultural Las Californias (Retiro)";"1";"CALLE";"LUIS PEIDRO";"2";"RETIRO";"ADELFAS";"28007";"442812";"4472042";"40.397021560779024";"-3.6738766514153163";"";"";
